Proposal,Observation,Data Type,Intent,Instrument,Filter,Target Moving,Target Name,Polygon Boundary,Exposure Start,Exposure End,Exposure Length (m),Asteroids,Common Name,JPL Classification,JPL Radius (km),JPL Geo Albedo,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),"JPL Midpoint (RA,DEC)",JPL Pos Rates (arcsec/hr),JPL Pos Uncertainty (arcsec),Readout Mode,Sub Array Configuation,Array Data Type,Dither Type,BrightSky Pix Numbers,Pixel Units,Flux Density (MJy/sr),Pixel Area (arcsec2/Pix),JPL Visual Magnitude (mag),JPL Surface Brightness (mag/arcsec2),Asteroid Flux (mJy),Flux Error %,Annulus / Img Median,S/N,JPL Asteroid Distance (pix),JPL Asteroid Distance (arcsec/exptime),JPL Center Offset (arcsec),Aperture NAN Perc,Annulus NAN Perc,Streak Flag,Datalabs
1837,jw01837002007_08101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.32517462299998 -5.257051497 34.29475663899998 -5.265075190999999 34.286437615999986 -5.234767845000001 34.31672815899999 -5.2264788369999975,2023-07-28 18:55:02.908,2023-07-28 19:02:29.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002009_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.29251976899998 -5.257665567999998 34.26210050800002 -5.2656875480000025 34.25378357299998 -5.235379934999999 34.284074921999995 -5.227092378,2023-07-28 22:03:25.960,2023-07-28 22:10:49.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002009_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.292500455000024 -5.257180963000001 34.262081288000026 -5.265203206999997 34.253764093999976 -5.234895666000002 34.28405534799998 -5.226607845999998,2023-07-28 22:12:13.192,2023-07-28 22:19:37.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002009_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.29252126800001 -5.257665897999997 34.26210208000003 -5.265688151999998 34.25378487000001 -5.235380612999998 34.284076144000025 -5.227092783000001,2023-07-28 22:24:59.143,2023-07-28 22:32:23.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002009_04101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.292500218999976 -5.257180886000002 34.26208104300001 -5.265203095000001 34.253763884 -5.234895545000001 34.284055146999975 -5.226607759000001,2023-07-28 22:33:51.943,2023-07-28 22:41:15.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002009_06101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.29254517000002 -5.257671635999999 34.26212674500002 -5.2656937799999985 34.25380927100002 -5.235386012000002 34.28410027 -5.2270985470000015,2023-07-28 22:47:16.719,2023-07-28 22:54:43.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002009_06101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.292524389000015 -5.257186732999998 34.262105989 -5.265208884000001 34.253788514000014 -5.234901117 34.28407948699998 -5.226613645000003,2023-07-28 22:56:06.766,2023-07-28 23:03:33.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002009_08101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.29254514199997 -5.257671654000001 34.26212671800001 -5.265693805000003 34.25380923700002 -5.235386039000002 34.28410023399998 -5.227098565999999,2023-07-28 23:08:55.470,2023-07-28 23:16:22.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002009_08101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.29252453499997 -5.257186760999998 34.26210614500002 -5.265208949 34.25378863400001 -5.234901191999998 34.28407959700002 -5.226613684000002,2023-07-28 23:17:42.765,2023-07-28 23:25:09.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002010_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.25983612200002 -5.257805015999998 34.22941670800003 -5.265826419000001 34.22110035099999 -5.235518654000001 34.25139185899998 -5.227231672000001,2023-07-30 08:46:56.566,2023-07-30 08:54:20.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002010_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.25981286200002 -5.257319941999999 34.229393374999994 -5.265340982000001 34.22107738899998 -5.235033117999999 34.25136897300001 -5.226746497,2023-07-30 08:55:46.614,2023-07-30 09:03:10.620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002010_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.25983306200003 -5.257804808 34.229413524999984 -5.265825748 34.22109763299999 -5.235517856999997 34.251389267999976 -5.227231336000001,2023-07-30 09:08:32.565,2023-07-30 09:15:56.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002010_04101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.25981258099997 -5.257319934000001 34.229393077000005 -5.265340914 34.22107715100002 -5.235033033999998 34.251368752 -5.2267464729999995,2023-07-30 09:17:19.797,2023-07-30 09:24:43.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002010_06101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.259857540000006 -5.257810734999997 34.22943878399999 -5.265831635000001 34.22112255799999 -5.235523533 34.25141389899997 -5.2272373069999984,2023-07-30 09:30:39.069,2023-07-30 09:38:05.850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002010_06101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.259837028999996 -5.2573258580000015 34.22941830500002 -5.265346791999999 34.22110205200002 -5.235038699000001 34.25139335999997 -5.226752440000002,2023-07-30 09:39:26.300,2023-07-30 09:46:53.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002010_08101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.259857874000026 -5.257810805999998 34.22943912599999 -5.265831737 34.22112286899999 -5.2355236440000015 34.25141420100001 -5.227237386999999,2023-07-30 09:52:20.572,2023-07-30 09:59:47.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002010_08101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.25983721300001 -5.257325908 34.229418493000026 -5.265346853000001 34.221102227999985 -5.2350387629999995 34.251393533 -5.226752492000001,2023-07-30 10:01:10.619,2023-07-30 10:08:37.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002011_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.488424561999985 -5.256830772999998 34.458007988999995 -5.264862675999998 34.449681094999974 -5.234557783999997 34.47996967000002 -5.226260346000004,2023-07-30 10:28:02.928,2023-07-30 10:35:26.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002011_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.48840276000002 -5.256345661 34.45798616199999 -5.264377382000002 34.449659457 -5.234072441000003 34.479948059 -5.225775184,2023-07-30 10:36:55.792,2023-07-30 10:44:19.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002011_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.48842353299999 -5.256830600999999 34.45800690699997 -5.264862300999997 34.44968021599998 -5.234557355000002 34.47996884700001 -5.226260118000002,2023-07-30 10:49:44.495,2023-07-30 10:57:08.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002011_04101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.48840302199998 -5.2563456839999985 34.45798644199999 -5.264377466999998 34.44965967299999 -5.234072544000001 34.479948257000004 -5.225775224,2023-07-30 10:58:31.727,2023-07-30 11:05:55.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002011_06101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.488447776000015 -5.256836446 34.45803192999998 -5.264868104999999 34.449704907000005 -5.234562946999998 34.47999324299998 -5.2262660069999995,2023-07-30 11:11:50.999,2023-07-30 11:19:17.780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002011_06101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.488426859999976 -5.256351470000003 34.458011038 -5.264383129000001 34.44968402099998 -5.2340779710000005 34.47997233300002 -5.225781030000002,2023-07-30 11:20:38.230,2023-07-30 11:28:05.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002011_08101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.4884479 -5.2568364579999995 34.45803206399998 -5.264868154000002 34.44970500399998 -5.234563006000001 34.47999332899998 -5.226266028999998,2023-07-30 11:33:21.366,2023-07-30 11:40:48.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002011_08101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.488426767999975 -5.256351421999999 34.45801094299999 -5.264383068999998 34.449683938 -5.234077907999996 34.479972252999985 -5.225780978999997,2023-07-30 11:42:08.661,2023-07-30 11:49:35.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002012_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.45573188700001 -5.256979619000003 34.42531485399999 -5.265009517000003 34.416989972 -5.234704157000001 34.447279025999975 -5.226408715999997,2023-08-08 10:20:29.485,2023-08-08 10:27:53.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002012_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.455711389000015 -5.256494630000001 34.42529439199998 -5.264524575000002 34.41696946899997 -5.234219229000002 34.447258485999996 -5.225923740000001,2023-08-08 10:29:16.781,2023-08-08 10:36:40.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002012_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.455731577999984 -5.256979728999999 34.425314529999994 -5.265009570000002 34.416989705999995 -5.234704194 34.447278775 -5.226408809999999,2023-08-08 10:41:57.164,2023-08-08 10:49:21.170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002012_04101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.455711615999995 -5.256494684000001 34.425294623 -5.264524644999999 34.41696968399998 -5.234219303 34.44725869700002 -5.225923799000003,2023-08-08 10:50:47.212,2023-08-08 10:58:11.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002012_06101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.45575646799999 -5.256985578000001 34.42534021500003 -5.265015432999999 34.41701500399998 -5.234709861 34.44730376299998 -5.226414718999998,2023-08-08 11:04:03.668,2023-08-08 11:11:30.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002012_06101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.45573539000003 -5.256500599000002 34.425319151999986 -5.264530420999999 34.41699397999998 -5.23422484 34.44728272499997 -5.225929730000001,2023-08-08 11:12:50.899,2023-08-08 11:20:17.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002012_08101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.45575691700002 -5.256985609000003 34.425340677000015 -5.265015508999998 34.417015419000016 -5.234709949999997 34.447304165 -5.226414761999999,2023-08-08 11:25:36.851,2023-08-08 11:33:03.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002012_08101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.455735768 -5.256500643999999 34.42531954000002 -5.2645305019999995 34.41699433099999 -5.234224930999999 34.44728306599999 -5.225929785000002,2023-08-08 11:34:24.146,2023-08-08 11:41:50.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002013_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.390430966 -5.257261433000003 34.36001311199999 -5.265288165000003 34.351691408000015 -5.234981974 34.38198130999999 -5.226689685000001,2023-08-10 22:55:46.112,2023-08-10 23:03:10.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002013_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.39041030799999 -5.2567764230000025 34.35999248300001 -5.264803177 34.351670764000005 -5.234496992000001 34.381960637000006 -5.226204681999998,2023-08-10 23:04:36.160,2023-08-10 23:12:00.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002013_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.39043178399998 -5.2572615319999985 34.360013958000025 -5.265288369999999 34.351692147 -5.234982208999998 34.38198202000001 -5.226689813999998,2023-08-10 23:17:27.615,2023-08-10 23:24:51.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002013_04101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.390410721 -5.2567764799999965 34.35999290899998 -5.264803278999999 34.351671143999994 -5.234497105999998 34.38196100500002 -5.226204750999999,2023-08-10 23:26:25.983,2023-08-10 23:33:49.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002013_06101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.390455525999975 -5.257267413999998 34.36003845200002 -5.265294101999997 34.35171641800002 -5.234987699000002 34.382006026 -5.2266957099999996,2023-08-10 23:39:50.823,2023-08-10 23:47:17.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002013_06101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.390434944999996 -5.256782378999999 34.36001790300002 -5.264809099000001 34.35169584500002 -5.234502704999997 34.38198542000003 -5.226210683999998,2023-08-10 23:48:38.054,2023-08-10 23:56:04.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002013_08101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.390455541000016 -5.2572674620000015 34.36003846399999 -5.2652941349999995 34.35171644500002 -5.234987727999997 34.38200605699999 -5.226695754000001,2023-08-11 00:01:29.574,2023-08-11 00:08:56.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002013_08101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.39043488200002 -5.256782438000001 34.360017833999976 -5.264809132000002 34.351695801000005 -5.2345027309999965 34.38198538300002 -5.226210735999997,2023-08-11 00:10:16.805,2023-08-11 00:17:43.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002014_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.42312159700002 -5.257115661000003 34.392704120999994 -5.265143957999999 34.384380845999985 -5.234838151000001 34.41467035500001 -5.226544302999997,2023-08-07 15:00:45.489,2023-08-07 15:08:09.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002014_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.423100386999984 -5.256630623000002 34.392682915999984 -5.264658849000002 34.38435971899998 -5.234353022000001 34.41464922500001 -5.226059245,2023-08-07 15:09:29.969,2023-08-07 15:16:53.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002014_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.42312093400002 -5.257115592000002 34.392703427999976 -5.265143774 34.38438026799999 -5.234837935 34.414669808999996 -5.226544202,2023-08-07 15:22:15.856,2023-08-07 15:29:39.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002014_04101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.42310047100001 -5.256630604 34.39268300600002 -5.264658853000003 34.384359786999994 -5.2343530330000005 34.41464928600002 -5.226059233,2023-08-07 15:31:05.904,2023-08-07 15:38:29.910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002014_06101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.42314492200002 -5.257121383000003 34.39272818300001 -5.265149472000001 34.38440474300002 -5.234843408000002 34.41469400399997 -5.226550022999997,2023-08-07 15:44:22.360,2023-08-07 15:51:49.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002014_06101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.42312428000003 -5.256636402999997 34.39270757399998 -5.264664527 34.384384106000006 -5.234358471999999 34.41467333399999 -5.226065053000003,2023-08-07 15:53:12.407,2023-08-07 16:00:39.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002014_08101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.42314568100002 -5.257121426999999 34.392728983000005 -5.265149667999999 34.384405390000005 -5.234843646000001 34.414694607999984 -5.226550108999999,2023-08-07 16:05:58.359,2023-08-07 16:13:25.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002014_08101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.42312461799998 -5.256636407 34.39270793100002 -5.264664603999998 34.38438438900002 -5.234358570000001 34.41467359600001 -5.226065077000001,2023-08-07 16:14:48.406,2023-08-07 16:22:15.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002015_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.42837516899999 -5.276998012999997 34.39795688799998 -5.285026846000001 34.389632811999995 -5.254721210000001 34.41992311299999 -5.246426830999999,2023-08-09 14:47:21.457,2023-08-09 14:54:45.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002015_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.42835485400002 -5.276512999000002 34.39793661600003 -5.284541903 34.38961247599998 -5.2542362859999985 34.419902734000004 -5.245941835999999,2023-08-09 14:56:08.753,2023-08-09 15:03:32.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002015_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.42837608400001 -5.276998061000001 34.397957831999975 -5.285027002999998 34.38963364800002 -5.254721396000001 34.419923919000006 -5.246426908999998,2023-08-09 15:08:57.456,2023-08-09 15:16:21.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002015_04101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.42835580400003 -5.276513101000001 34.39793759699998 -5.284542119 34.38961334099997 -5.254236534000001 34.419903568 -5.245941971000001,2023-08-09 15:17:44.688,2023-08-09 15:25:08.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002015_06101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.42840020900001 -5.277003956000001 34.39798272499999 -5.285032805999999 34.389658259 -5.254726974000001 34.419948249 -5.246432834,2023-08-09 15:31:03.960,2023-08-09 15:38:30.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002015_06101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.42837915000001 -5.276518948000002 34.397961682000016 -5.284547767999998 34.38963725200001 -5.254241928999998 34.41992722700002 -5.245947818000003,2023-08-09 15:39:51.191,2023-08-09 15:47:17.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002015_08101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.428400626999995 -5.277004022000001 34.397983154000016 -5.285032913999999 34.389658645999994 -5.254727094000002 34.419948624000014 -5.246432911999998,2023-08-09 15:52:37.143,2023-08-09 16:00:03.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002015_08101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.428379585999984 -5.276519005999997 34.39796213000001 -5.284547871000001 34.38963765500001 -5.2542420440000015 34.41992761700001 -5.245947888999998,2023-08-09 16:01:29.942,2023-08-09 16:08:56.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002016_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.39572158800003 -5.277138264000003 34.36530279599999 -5.2851652320000015 34.35698059200003 -5.254859077999999 34.387271420999994 -5.246566555000003,2023-08-08 23:48:36.158,2023-08-08 23:56:00.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002016_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.395701030999994 -5.2766532429999975 34.36528227300001 -5.284680252000003 34.356960034999986 -5.254374109 34.387250829000024 -5.246081546000003,2023-08-08 23:57:26.206,2023-08-09 00:04:50.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002016_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.395722101000025 -5.2771382890000025 34.36530332299998 -5.285165312000001 34.35698106500001 -5.254859173 34.387271878000014 -5.246566596000002,2023-08-09 00:10:12.093,2023-08-09 00:17:36.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002016_04101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.395701446000025 -5.276653302000001 34.36528269799999 -5.284680346999998 34.356960424 -5.2543742139999985 34.38725120699999 -5.246081614999998,2023-08-09 00:18:56.636,2023-08-09 00:26:20.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002016_06101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.39574689199997 -5.277144210000002 34.365328906999984 -5.285171234000001 34.35700627399999 -5.254864894999999 34.38729677999999 -5.246572572999997,2023-08-09 00:32:15.845,2023-08-09 00:39:42.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002016_06101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.39572563600002 -5.276659204000003 34.36530765799998 -5.284686167 34.35698509299999 -5.2543798110000015 34.38727559300003 -5.246087549999998,2023-08-09 00:41:03.140,2023-08-09 00:48:29.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002016_08101_00001_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.395746692 -5.27714427 34.36532869599997 -5.285171250999998 34.35700610500002 -5.254864901000002 34.38729662299998 -5.246572621000001,2023-08-09 00:53:49.027,2023-08-09 01:01:15.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002016_08101_00002_mirimage,image,science,MIRI/IMAGE,F1800W,No,UDS-2,Polygon 34.39572581899999 -5.2766592449999985 34.36530784400001 -5.284686215999998 34.35698527 -5.254379862000001 34.387275768000016 -5.246087592999999,2023-08-09 01:02:41.891,2023-08-09 01:10:08.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002017_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.401013252999995 -5.297014991000001 34.37059358 -5.305042288000003 34.362270783 -5.274736233000002 34.392562479999974 -5.266443384999998,2023-08-09 16:35:43.531,2023-08-09 16:43:07.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002017_02101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.40099249999998 -5.2965300149999965 34.37057285399998 -5.304557320999997 34.36225005399998 -5.274251267999998 34.392541724000004 -5.2659584110000015,2023-08-09 16:44:39.147,2023-08-09 16:52:03.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002017_04101_00001_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.40101343700001 -5.297015063000002 34.37059376700002 -5.3050423700000024 34.36227096000002 -5.274736317000003 34.39256265399998 -5.2664434589999995,2023-08-09 16:57:22.282,2023-08-09 17:04:46.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1837,jw01837002017_04101_00002_mirimage,image,science,MIRI/IMAGE,F770W,No,UDS-2,Polygon 34.40099280200001 -5.296530068000004 34.37057316300002 -5.304557399000002 34.36225033699999 -5.2742513529999995 34.39254200000002 -5.265958470999998,2023-08-09 17:06:06.761,2023-08-09 17:13:30.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
